,Unnamed: 0.1,Unnamed: 0,type,question,answer,source,all_history,raw_response,belief,Committment_value,quality_rate,consistency_value,relevance_rate,manner_rate,outcome_value,outcome_reason,relevance_binary,manner_binary,quality_binary,NRA,bat,pat,bat_cumsum,pat_cumsum,Z_BaT,Z_PaT,ZNRBaT,net_ZNRBaT
31,31,31,Q/A,"Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?","Yes, that's correct.",enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
","```json
{
    ""belief"": ""The prosecution's question was effectively answered by the witness, confirming a key fact that supports the prosecution's case. The witness's clear and truthful response benefits the prosecution."",
    ""Commitment_value"": 1,
    ""quality_rate"": 1,
    ""consistency_value"": 0,
    ""relevance_rate"": 1,
    ""manner_rate"": 1,
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": 1
}
```","The prosecution's question was effectively answered by the witness, confirming a key fact that supports the prosecution's case. The witness's clear and truthful response benefits the prosecution.",1,1,0,1,1,Questioner,1,0,0,0,-1.0,0.0,1.0,0.0,1.0,-1.3441669021244946,-1.373352043944465,-0.010739627726308352,0.02918514181997045
32,32,32,Q/A,"The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?",That's correct.,enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
","```json
{
    ""belief"": ""The witness's clear and consistent confirmation supports the prosecution's case, aiding the questioner in establishing the facts."",
    ""Commitment_value"": ""3"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""1"",
    ""manner_rate"": ""1"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""1""
}
```","The witness's clear and consistent confirmation supports the prosecution's case, aiding the questioner in establishing the facts.",3,1,0,1,1,Questioner,1,0,0,0,-1.0,0.5,0.0,0.5,1.0,-0.9217144471710821,-1.373352043944465,-0.19678627984057168,0.451637596773383
33,33,33,Q/A,"The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?",That's correct.,enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
","```json
{
    ""belief"": ""The prosecution successfully elicited clear and consistent confirmations from the witness regarding the financial transactions, thereby strengthening their case."",
    ""Commitment_value"": ""3"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""1"",
    ""manner_rate"": ""1"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""1""
}
```","The prosecution successfully elicited clear and consistent confirmations from the witness regarding the financial transactions, thereby strengthening their case.",3,1,0,1,1,Questioner,1,0,0,0,-1.0,0.5,0.0,1.0,1.0,-0.4992619922176694,-1.373352043944465,-0.4667753390966868,0.8740900517267957
34,34,34,Q/A,"The next one, 279April 10th of 1998, $55,000 to the IRS?",That's correct.,enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
","```json
{
    ""belief"": ""The witness provided a clear, truthful, and consistent confirmation of the details presented by the prosecution, thereby reinforcing the prosecution's position and making their argument more convincing."",
    ""Commitment_value"": ""1"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""1"",
    ""manner_rate"": ""1"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""1""
}
```","The witness provided a clear, truthful, and consistent confirmation of the details presented by the prosecution, thereby reinforcing the prosecution's position and making their argument more convincing.",1,1,0,1,1,Questioner,1,0,0,0,-1.0,0.0,1.0,1.0,2.0,-0.4992619922176694,-0.6025932437715508,-0.09377933523282932,0.10333125155388134
35,35,35,Q/A,"Sir, is it your testimony that you did not backdate that Check Number 277?",I don't recall.,enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
D_WITNESS: That's correct.

PROSECUTION: Sir, is it your testimony that you did not backdate that Check Number 277?
","```json
{
    ""belief"": ""The prosecution successfully challenged the witness by eliciting an evasive response, which undermines the witness's credibility regarding the backdating of the check."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""2"",
    ""manner_rate"": ""1"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""2""
}
```","The prosecution successfully challenged the witness by eliciting an evasive response, which undermines the witness's credibility regarding the backdating of the check.",4,1,0,2,1,Questioner,2,0,0,0,-1.0,0.0,0.5,1.0,2.5,-0.4992619922176694,-0.21721384368509364,0.39366037819990635,-0.28204814853257576
36,36,36,Q/A,"Can you explain to the jury, sir, why it is that Check 277 has a date of December 28, 1997?","No, I can't, Mr. Berkowitz. And if it’s – if you believe that this is somehow a violation of a tax laws. I'd be happy to sit down and talk to you about it, because it's not...",enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
D_WITNESS: That's correct.

PROSECUTION: Sir, is it your testimony that you did not backdate that Check Number 277?
D_WITNESS: I don't recall.

PROSECUTION: Can you explain to the jury, sir, why it is that Check 277 has a date of December 28, 1997?
","```json
{
    ""belief"": ""The witness's refusal to provide an explanation for the discrepancy in the check date undermines their credibility, thereby benefiting the prosecution."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""2""
}
```","The witness's refusal to provide an explanation for the discrepancy in the check date undermines their credibility, thereby benefiting the prosecution.",4,1,0,3,2,Questioner,2,1,0,0,-1.0,0.0,0.5,1.0,3.0,-0.4992619922176694,0.16816555640136352,2.0158101278665694,-0.667427548619033
37,37,37,Q/A,"And, sir, is it your testimony that your relationship-that the personal nature of your relationship with Ms. Bender ended in 1998?",I'm sorry.,enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
D_WITNESS: That's correct.

PROSECUTION: Sir, is it your testimony that you did not backdate that Check Number 277?
D_WITNESS: I don't recall.

PROSECUTION: Can you explain to the jury, sir, why it is that Check 277 has a date of December 28, 1997?
D_WITNESS: No, I can't, Mr. Berkowitz. And if it’s – if you believe that this is somehow a violation of a tax laws. I'd be happy to sit down and talk to you about it, because it's not...

PROSECUTION: And, sir, is it your testimony that your relationship-that the personal nature of your relationship with Ms. Bender ended in 1998?
","```json
{
    ""belief"": ""The prosecution is more convincing as the witness is not providing clear or relevant answers."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""4"",
    ""manner_rate"": ""4"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""3""
}
```",The prosecution is more convincing as the witness is not providing clear or relevant answers.,4,1,0,4,4,Questioner,3,1,1,0,-1.0,0.0,0.5,1.0,3.5,-0.4992619922176694,0.5535449564878206,-19.39479471802539,-1.05280694870549
38,38,38,Q/A,Is it your testimony that the personal nature of your relationship with Ms. Bender ended in 1998?,"Oh, no. We stayed friends. We're friends. I haven’t talked to her in awhile, but we may have occasionally dated some subsequent to that.",enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
D_WITNESS: That's correct.

PROSECUTION: Sir, is it your testimony that you did not backdate that Check Number 277?
D_WITNESS: I don't recall.

PROSECUTION: Can you explain to the jury, sir, why it is that Check 277 has a date of December 28, 1997?
D_WITNESS: No, I can't, Mr. Berkowitz. And if it’s – if you believe that this is somehow a violation of a tax laws. I'd be happy to sit down and talk to you about it, because it's not...

PROSECUTION: And, sir, is it your testimony that your relationship-that the personal nature of your relationship with Ms. Bender ended in 1998?
D_WITNESS: I'm sorry.

PROSECUTION: Is it your testimony that the personal nature of your relationship with Ms. Bender ended in 1998?
","```json
{
    ""belief"": ""The witness effectively contradicted the prosecution's assertion that the personal relationship with Ms. Bender ended in 1998. By indicating that they remained friends and may have occasionally dated afterward, the witness undermined the prosecution's narrative, making their testimony more convincing in this turn."",
    ""Commitment_value"": ""2"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""1"",
    ""relevance_rate"": ""1"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Witness"",
    ""outcome_reason"": ""2""
}
```","The witness effectively contradicted the prosecution's assertion that the personal relationship with Ms. Bender ended in 1998. By indicating that they remained friends and may have occasionally dated afterward, the witness undermined the prosecution's narrative, making their testimony more convincing in this turn.",2,1,1,1,2,Witness,2,0,0,0,-0.75,1.0,0.4,2.0,3.9,0.3456429176891559,0.8618484765569864,-0.42750247440902595,-0.5162055588678305
39,39,39,Q/A,But your romantic relationship with her ended in 1997 or 1998?,We stayed friends after that.,enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
D_WITNESS: That's correct.

PROSECUTION: Sir, is it your testimony that you did not backdate that Check Number 277?
D_WITNESS: I don't recall.

PROSECUTION: Can you explain to the jury, sir, why it is that Check 277 has a date of December 28, 1997?
D_WITNESS: No, I can't, Mr. Berkowitz. And if it’s – if you believe that this is somehow a violation of a tax laws. I'd be happy to sit down and talk to you about it, because it's not...

PROSECUTION: And, sir, is it your testimony that your relationship-that the personal nature of your relationship with Ms. Bender ended in 1998?
D_WITNESS: I'm sorry.

PROSECUTION: Is it your testimony that the personal nature of your relationship with Ms. Bender ended in 1998?
D_WITNESS: Oh, no. We stayed friends. We're friends. I haven’t talked to her in awhile, but we may have occasionally dated some subsequent to that.

PROSECUTION: But your romantic relationship with her ended in 1997 or 1998?
","```json
{
    ""belief"": ""The witness provided a clear and consistent answer that strengthens their credibility by confirming the end of the romantic relationship while maintaining a friendly relationship thereafter."",
    ""Commitment_value"": ""2"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""1"",
    ""manner_rate"": ""1"",
    ""outcome_value"": ""Witness"",
    ""outcome_reason"": ""1""
}
```",The witness provided a clear and consistent answer that strengthens their credibility by confirming the end of the romantic relationship while maintaining a friendly relationship thereafter.,2,1,0,1,1,Witness,1,0,0,0,-0.5555555555555556,1.0,0.0,3.0,3.9,1.190547827595981,0.8618484765569864,0.16015393828856572,0.3286993510389947
40,40,40,Q/A,That's not my question.,"You'd have to define – what – what does this have to do with fraud at Enron Corporation, just out of curiosity?",enron_defense_1,"PROSECUTION: Sir, 24680 is a check [to Ms. Bender] dated March 3 of 1998, Number 276; correct?
D_WITNESS: Yes, that's correct.

PROSECUTION: The next one is dated [sic] 277 for $10,000 to Ms. Bender; correct?
D_WITNESS: That's correct.

PROSECUTION: The next one in sequence, March 2nd, 1998, $10,000 to Ms. Bender?
D_WITNESS: That's correct.

PROSECUTION: The next one, 279April 10th of 1998, $55,000 to the IRS?
D_WITNESS: That's correct.

PROSECUTION: Sir, is it your testimony that you did not backdate that Check Number 277?
D_WITNESS: I don't recall.

PROSECUTION: Can you explain to the jury, sir, why it is that Check 277 has a date of December 28, 1997?
D_WITNESS: No, I can't, Mr. Berkowitz. And if it’s – if you believe that this is somehow a violation of a tax laws. I'd be happy to sit down and talk to you about it, because it's not...

PROSECUTION: And, sir, is it your testimony that your relationship-that the personal nature of your relationship with Ms. Bender ended in 1998?
D_WITNESS: I'm sorry.

PROSECUTION: Is it your testimony that the personal nature of your relationship with Ms. Bender ended in 1998?
D_WITNESS: Oh, no. We stayed friends. We're friends. I haven’t talked to her in awhile, but we may have occasionally dated some subsequent to that.

PROSECUTION: But your romantic relationship with her ended in 1997 or 1998?
D_WITNESS: We stayed friends after that.

PROSECUTION: That's not my question.
","```json
{
    ""belief"": ""The witness effectively challenged the relevance of the prosecution's questioning by linking it to potential fraud at Enron Corporation, thereby shifting the focus and undermining the prosecution's line of inquiry. This response benefits the witness by deflecting the current line of questioning."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""4"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Witness"",
    ""outcome_reason"": ""2""
}
```","The witness effectively challenged the relevance of the prosecution's questioning by linking it to potential fraud at Enron Corporation, thereby shifting the focus and undermining the prosecution's line of inquiry. This response benefits the witness by deflecting the current line of questioning.",4,1,0,4,2,Witness,2,1,0,0,-0.4,0.0,0.5,3.0,4.4,1.190547827595981,1.247227876643444,-0.023250723579241978,-0.05668004904746282
