,Unnamed: 0,type,question,answer,source,all_history,raw_response,belief,Committment_value,quality_rate,consistency_value,relevance_rate,manner_rate,outcome_value,outcome_reason,relevance_binary,manner_binary,quality_binary,NRA,bat,pat,bat_cumsum,pat_cumsum,Z_BaT,Z_PaT,ZNRBaT,net_ZNRBaT
17,17,Q/A,"Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?",I knew there - nobody had to have the other evidence. I knew it myself.,enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
","{
    ""belief"": ""The witness's response is unclear and does not directly address the question about being informed of the substantial amount of incriminating evidence. The response seems to indicate a level of self-awareness regarding guilt but does not provide a clear answer to the specific question asked."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""0"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""4"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""3""
}",The witness's response is unclear and does not directly address the question about being informed of the substantial amount of incriminating evidence. The response seems to indicate a level of self-awareness regarding guilt but does not provide a clear answer to the specific question asked.,4,0,0,3,4,Questioner,3,1,1,0,-1.0,0.0,0.5,0.0,0.5,-1.5612494995995994,-1.6510016510024763,-0.027940577244732128,0.08975215140287696
18,18,Q/A,"Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?","I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-",enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
","{
    ""belief"": ""The witness's response is somewhat unclear and does not directly address the question about whether incriminating emails were shown to them. The witness seems to be providing a broader context about their guilty plea and their understanding of the evidence, which is not directly relevant to the immediate question."",
    ""Commitment_value"": ""3"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""3"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""3""
}","The witness's response is somewhat unclear and does not directly address the question about whether incriminating emails were shown to them. The witness seems to be providing a broader context about their guilty plea and their understanding of the evidence, which is not directly relevant to the immediate question.",3,1,0,3,3,Questioner,3,1,1,0,-1.0,0.5,0.4,0.5,0.9,-1.1208970766356097,-1.2518583947161634,-0.05519376929555422,0.13096131808055378
19,19,Q/A,-cited there.,"They're cited here, yes. I wished that was all I did.",enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
","{
    ""belief"": ""The witness's response is somewhat evasive and does not directly address the specific question about being shown incriminating emails. The witness seems to be trying to shift the conversation to a broader context of their guilt, which may be seen as an attempt to avoid a direct answer."",
    ""Commitment_value"": ""3"",
    ""quality_rate"": ""0"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""2"",
    ""manner_rate"": ""3"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""2""
}","The witness's response is somewhat evasive and does not directly address the specific question about being shown incriminating emails. The witness seems to be trying to shift the conversation to a broader context of their guilt, which may be seen as an attempt to avoid a direct answer.",3,0,0,2,3,Questioner,2,0,1,0,-1.0,0.5,0.2,1.0,1.1,-0.6805446536716202,-1.0522867665730067,-0.21452872365905448,0.3717421129013865
20,20,Q/A,"So, back to my question, then. You're still in the mode of protecting yourself, aren't you?","I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.",enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
","{
    ""belief"": ""The witness's response does not directly address the question about protecting oneself, which seems to be a key point in the defense's line of questioning. The witness's response is somewhat evasive and does not provide a clear stance on the issue of self-protection, which is critical for the defense's strategy."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""2""
}","The witness's response does not directly address the question about protecting oneself, which seems to be a key point in the defense's line of questioning. The witness's response is somewhat evasive and does not provide a clear stance on the issue of self-protection, which is critical for the defense's strategy.",4,1,0,3,2,Questioner,2,1,0,0,-1.0,0.0,0.5,1.0,1.6,-0.6805446536716202,-0.5533576962151154,0.10307700400131317,-0.12718695745650477
21,21,Q/A,"What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?","The fullness. The – staying on the right track, not-not concentrating on little issues or avoiding the questions. I would put that in the value category.",enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
P_WITNESS: I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.

DEFENSE: What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?
","{
    ""belief"": ""The witness's response appears to be somewhat evasive and does not directly address the question about the Department's assessment of the value of assistance and cooperation. The witness seems to be trying to steer the conversation towards a broader discussion about staying on track and not focusing on minor issues, which may indicate a lack of direct engagement with the question."",
    ""Commitment_value"": ""3"",
    ""quality_rate"": ""0"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""3""
}","The witness's response appears to be somewhat evasive and does not directly address the question about the Department's assessment of the value of assistance and cooperation. The witness seems to be trying to steer the conversation towards a broader discussion about staying on track and not focusing on minor issues, which may indicate a lack of direct engagement with the question.",3,0,0,3,2,Questioner,3,1,0,0,-1.0,0.5,0.2,1.5,1.8,-0.24019223070763066,-0.353786068071959,-0.19124240329608433,0.11359383736432835
22,22,Q/A,Might it also include how helpful you were to the cause of the Government?,No.,enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
P_WITNESS: I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.

DEFENSE: What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?
P_WITNESS: The fullness. The – staying on the right track, not-not concentrating on little issues or avoiding the questions. I would put that in the value category.

DEFENSE: Might it also include how helpful you were to the cause of the Government?
","{
    ""belief"": ""The witness's response to the question about the Department's assessment of the value of assistance and cooperation was not fully aligned with the question, leading to a less clear and relevant response. The witness did not provide a direct answer to whether their helpfulness to the Government was included in the assessment."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""2"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""2""
}","The witness's response to the question about the Department's assessment of the value of assistance and cooperation was not fully aligned with the question, leading to a less clear and relevant response. The witness did not provide a direct answer to whether their helpfulness to the Government was included in the assessment.",4,1,0,2,2,Questioner,2,0,0,0,-1.0,0.0,0.5,1.5,2.3,-0.24019223070763066,0.14514300228593205,4.054059558316154,-0.3853352329935627
23,23,Q/A,Are you sure of that?,"I'm sure of that, because I don't know that I will, by all means and everything I say, help the Government....",enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
P_WITNESS: I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.

DEFENSE: What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?
P_WITNESS: The fullness. The – staying on the right track, not-not concentrating on little issues or avoiding the questions. I would put that in the value category.

DEFENSE: Might it also include how helpful you were to the cause of the Government?
P_WITNESS: No.

DEFENSE: Are you sure of that?
","{
    ""belief"": ""The witness's response seems to be an attempt to clarify their stance on how their cooperation was assessed, but it lacks direct relevance to the question asked and is somewhat unclear. The witness's commitment to the immediate question is neutral, and the response does not significantly benefit either side."",
    ""Commitment_value"": ""3"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Witness"",
    ""outcome_reason"": ""2""
}","The witness's response seems to be an attempt to clarify their stance on how their cooperation was assessed, but it lacks direct relevance to the question asked and is somewhat unclear. The witness's commitment to the immediate question is neutral, and the response does not significantly benefit either side.",3,1,0,3,2,Witness,2,1,0,0,-0.7142857142857143,0.5,0.2,2.0,2.5,0.20016019225635892,0.34471463042908873,-0.26529843581372464,-0.1445544381727298
24,24,Q/A,"And at the time you pled guilty, how old were your three children?",Two of them. . .,enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
P_WITNESS: I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.

DEFENSE: What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?
P_WITNESS: The fullness. The – staying on the right track, not-not concentrating on little issues or avoiding the questions. I would put that in the value category.

DEFENSE: Might it also include how helpful you were to the cause of the Government?
P_WITNESS: No.

DEFENSE: Are you sure of that?
P_WITNESS: I'm sure of that, because I don't know that I will, by all means and everything I say, help the Government....

DEFENSE: And at the time you pled guilty, how old were your three children?
","{
    ""belief"": ""The witness's response is unclear and does not directly address the question about the ages of their children, which makes it difficult to assess the witness's commitment level and truthfulness in this context. The response is also slightly irrelevant to the question asked."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""0"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""4"",
    ""manner_rate"": ""4"",
    ""outcome_value"": ""Questioner"",
    ""outcome_reason"": ""4""
}","The witness's response is unclear and does not directly address the question about the ages of their children, which makes it difficult to assess the witness's commitment level and truthfulness in this context. The response is also slightly irrelevant to the question asked.",4,0,0,4,4,Questioner,4,1,1,0,-0.75,0.0,0.5,2.0,3.0,0.20016019225635892,0.8436437007869799,-0.6164793145716917,-0.643483508530621
28,28,Q/A,"Are you afraid, sir, as you sit here now? Do you have a fear of giving an answer that might alienate the Government because of the control they have over the rest of your life?",No.,enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
P_WITNESS: I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.

DEFENSE: What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?
P_WITNESS: The fullness. The – staying on the right track, not-not concentrating on little issues or avoiding the questions. I would put that in the value category.

DEFENSE: Might it also include how helpful you were to the cause of the Government?
P_WITNESS: No.

DEFENSE: Are you sure of that?
P_WITNESS: I'm sure of that, because I don't know that I will, by all means and everything I say, help the Government....

DEFENSE: And at the time you pled guilty, how old were your three children?
P_WITNESS: Two of them. . .

DEFENSE: Would you like to take a break, sir?
nan: nan

COURT: Why don't we take about a ten-minute break?
nan: nan

OTHERS: I'm fine. I'm fine…
nan: nan

DEFENSE: Are you afraid, sir, as you sit here now? Do you have a fear of giving an answer that might alienate the Government because of the control they have over the rest of your life?
","{
    ""belief"": ""The witness's response is clear and direct, indicating a level of confidence and commitment to the answer provided. The response is relevant to the question asked and does not introduce any inconsistencies with previous testimony. The witness's straightforward denial of fear suggests a commitment to truthfulness, which could be seen as beneficial to the witness."",
    ""Commitment_value"": ""2"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""1"",
    ""manner_rate"": ""1"",
    ""outcome_value"": ""Witness"",
    ""outcome_reason"": ""2""
}","The witness's response is clear and direct, indicating a level of confidence and commitment to the answer provided. The response is relevant to the question asked and does not introduce any inconsistencies with previous testimony. The witness's straightforward denial of fear suggests a commitment to truthfulness, which could be seen as beneficial to the witness.",2,1,0,1,1,Witness,2,0,0,0,-0.5555555555555556,1.0,0.0,3.0,3.0,1.080865038184338,0.8436437007869799,0.1232633204482911,0.23722133739735818
29,29,Q/A,You have no fear at all?,"I'm past that....If I can answer your earlier question, my children, two are in college and one in high school.",enron_prosecution_1,"DEFENSE: Now, when you entered into this plea of guilty, had you been informed that there was a substantial amount of incriminating evidence against you?
P_WITNESS: I knew there - nobody had to have the other evidence. I knew it myself.

DEFENSE: Other than what you personally thought in your own mind, did someone show you any incriminating e-mails that showed that you were guilty?
P_WITNESS: I reviewed my conduct for many years after I left Enron as I was defending myself in the civil cases. Yes, I was guilty of aiding and abetting securities fraud....I didn't plead guilty to one statement on this conference call. That's not petty or whatever you called it – thin? I don't think it's thin or I wouldn't have pled guilty to it. You have three Q and A items there- No. That's not-

DEFENSE: -cited there.
P_WITNESS: They're cited here, yes. I wished that was all I did.

DEFENSE: So, back to my question, then. You're still in the mode of protecting yourself, aren't you?
P_WITNESS: I don't know what you mean by ""protecting"" myself, but I don't feel that in the last three days I've protected myself in any way.

DEFENSE: What does it mean to say ""the Department's assessment of the value of your assistance and your cooperation""?
P_WITNESS: The fullness. The – staying on the right track, not-not concentrating on little issues or avoiding the questions. I would put that in the value category.

DEFENSE: Might it also include how helpful you were to the cause of the Government?
P_WITNESS: No.

DEFENSE: Are you sure of that?
P_WITNESS: I'm sure of that, because I don't know that I will, by all means and everything I say, help the Government....

DEFENSE: And at the time you pled guilty, how old were your three children?
P_WITNESS: Two of them. . .

DEFENSE: Would you like to take a break, sir?
nan: nan

COURT: Why don't we take about a ten-minute break?
nan: nan

OTHERS: I'm fine. I'm fine…
nan: nan

DEFENSE: Are you afraid, sir, as you sit here now? Do you have a fear of giving an answer that might alienate the Government because of the control they have over the rest of your life?
P_WITNESS: No.

DEFENSE: You have no fear at all?
","{
    ""belief"": ""The witness's response is slightly irrelevant to the immediate question and somewhat unclear, but it does not provide a clear advantage to either side."",
    ""Commitment_value"": ""4"",
    ""quality_rate"": ""1"",
    ""consistency_value"": ""0"",
    ""relevance_rate"": ""3"",
    ""manner_rate"": ""2"",
    ""outcome_value"": ""Witness"",
    ""outcome_reason"": ""2""
}","The witness's response is slightly irrelevant to the immediate question and somewhat unclear, but it does not provide a clear advantage to either side.",4,1,0,3,2,Witness,2,1,0,0,-0.4,0.0,0.5,3.0,3.5,1.080865038184338,1.3425727711448712,-0.10799028221523536,-0.26170773296053307
